行业名称,股票代码,股票名称,起始日期,结束日期
建筑材料,002088,鲁阳节能,2014/1/1 0:01,
建筑材料,002162,悦心健康,2014/1/1 0:01,
建筑材料,002163,中航三鑫,2014/1/1 0:01,
建筑材料,002205,国统股份,2014/1/1 0:01,
建筑材料,002225,濮耐股份,2014/1/1 0:01,
建筑材料,002233,塔牌集团,2014/1/1 0:01,
建筑材料,002271,东方雨虹,2014/1/1 0:01,
建筑材料,002302,西部建设,2014/1/1 0:01,
建筑材料,002314,南山控股,2014/1/1 0:01,
建筑材料,002333,罗普斯金,2014/1/1 0:01,
建筑材料,002346,柘中股份,2014/1/1 0:01,
建筑材料,002372,伟星新材,2015/8/14 0:00,
建筑材料,002392,北京利尔,2014/1/1 0:01,
建筑材料,002398,建研集团,2015/10/31 0:00,
建筑材料,002457,青龙管业,2016/2/19 0:00,
建筑材料,002468,艾迪西,2015/12/3 0:00,
建筑材料,002596,海南瑞泽,2014/1/1 0:01,
建筑材料,002619,巨龙管业,2014/1/1 0:01,
建筑材料,002623,亚玛顿,2014/1/1 0:01,
建筑材料,002641,永高股份,2014/1/1 0:01,
建筑材料,002652,扬子新材,2014/1/1 0:01,
建筑材料,002671,龙泉股份,2014/1/1 0:01,
建筑材料,002694,顾地科技,2014/1/1 0:01,
建筑材料,002718,友邦吊顶,2014/1/22 0:01,
建筑材料,002742,三圣特材,2015/2/15 0:00,
建筑材料,002785,万里石,2015/12/24 0:00,
建筑材料,300093,金刚玻璃,2014/1/1 0:01,
建筑材料,300117,嘉寓股份,2014/1/1 0:01,
建筑材料,300198,纳川股份,2014/1/1 0:01,
建筑材料,300234,开尔新材,2014/1/1 0:01,
建筑材料,300344,太空板业,2016/2/19 0:00,
建筑材料,300374,恒通科技,2015/3/9 0:00,
建筑材料,600145,*ST新亿,2014/7/1 0:00,
建筑材料,600293,三峡新材,2014/1/1 0:01,
建筑材料,600318,新力金融,2014/1/1 0:01,
建筑材料,600321,国栋建设,2014/1/1 0:01,
建筑材料,600425,青松建化,2014/1/1 0:01,
建筑材料,600449,宁夏建材,2014/1/1 0:01,
建筑材料,600539,*ST狮头,2014/1/1 0:01,
建筑材料,600552,方兴科技,2015/10/31 0:00,
建筑材料,600585,海螺水泥,2015/8/24 0:00,
建筑材料,600586,金晶科技,2014/1/1 0:01,
建筑材料,600629,华建集团,2016/4/6 13:34,
建筑材料,600668,尖峰集团,2014/1/1 0:01,
建筑材料,600678,四川金顶,2014/1/1 0:01,
建筑材料,600720,祁连山,2015/10/31 0:00,
建筑材料,600801,华新水泥,2015/8/14 0:00,
建筑材料,600802,福建水泥,2014/1/1 0:01,
建筑材料,600819,耀皮玻璃,2014/1/1 0:01,
建筑材料,600876,洛阳玻璃,2014/1/1 0:00,
建筑材料,600881,亚泰集团,2014/1/1 0:01,
建筑材料,601636,旗滨集团,2014/1/1 0:01,
建筑材料,601992,金隅股份,2014/1/1 0:01,
建筑材料,603616,韩建河山,2015/6/15 0:00,
建筑装饰,000010,深华新,2015/7/1 0:00,
建筑装饰,000055,方大集团,2015/10/31 0:00,
建筑装饰,000065,北方国际,2014/1/1 0:01,
建筑装饰,000498,山东路桥,2014/1/1 0:01,
建筑装饰,000928,中钢国际,2015/11/5 0:00,
建筑装饰,002047,宝鹰股份,2015/11/5 0:00,
建筑装饰,002051,中工国际,2015/11/5 0:00,
建筑装饰,002060,粤水电,2015/11/5 0:00,
建筑装饰,002062,宏润建设,2014/1/1 0:01,
建筑装饰,002081,金螳螂,2015/11/5 0:00,
建筑装饰,002116,中国海诚,2015/11/5 0:00,
建筑装饰,002135,东南网架,2014/1/1 0:01,
建筑装饰,002140,东华科技,2015/11/5 0:00,
建筑装饰,002178,延华智能,2014/1/1 0:01,
建筑装饰,002200,云投生态,2015/11/3 0:00,
建筑装饰,002307,北新路桥,2015/8/17 0:00,
建筑装饰,002310,东方园林,2015/11/5 0:00,
建筑装饰,002325,洪涛股份,2015/11/5 0:00,
建筑装饰,002375,亚厦股份,2015/11/5 0:00,
建筑装饰,002431,棕榈园林,2015/11/5 0:00,
建筑装饰,002469,三维工程,2015/10/16 0:00,
建筑装饰,002482,广田股份,2015/11/5 0:00,
建筑装饰,002504,弘高创意,2015/11/5 0:00,
建筑装饰,002524,光正集团,2016/4/13 0:00,
建筑装饰,002541,鸿路钢构,2015/11/5 0:00,
建筑装饰,002542,中化岩土,2015/8/17 0:00,
建筑装饰,002545,东方铁塔,2015/7/1 0:00,
建筑装饰,002586,围海股份,2016/1/14 13:54,
建筑装饰,002620,瑞和股份,2015/11/5 0:00,
建筑装饰,002628,成都路桥,2014/1/1 0:01,
建筑装饰,002659,中泰桥梁,2015/11/3 0:00,
建筑装饰,002663,普邦园林,2016/4/13 14:57,
建筑装饰,002713,东易日盛,2015/11/5 0:00,
建筑装饰,002717,岭南园林,2015/11/5 0:00,
建筑装饰,002743,富煌钢构,2015/2/15 0:00,
建筑装饰,002755,东方新星,2015/5/6 0:00,
建筑装饰,002775,文科园林,2015/6/18 0:00,
建筑装饰,002781,奇信股份,2015/11/5 0:00,
建筑装饰,002789,建艺集团,2016/3/23 0:00,
建筑装饰,300197,铁汉生态,2015/11/5 0:00,
建筑装饰,300284,苏交科,2015/11/5 0:00,
建筑装饰,300355,蒙草抗旱,2015/11/5 0:00,
建筑装饰,300492,山鼎设计,2015/11/5 0:00,
建筑装饰,300495,美尚生态,2015/11/5 0:00,
建筑装饰,300500,苏州设计,2016/2/3 0:00,
建筑装饰,600039,四川路桥,2015/8/17 0:00,
建筑装饰,600068,葛洲坝,2014/1/1 0:01,
建筑装饰,600170,上海建工,2015/8/17 0:00,
建筑装饰,600209,罗顿发展,2014/1/1 0:01,
建筑装饰,600248,延长化建,2015/11/5 0:00,
建筑装饰,600284,浦东建设,2014/1/1 0:01,
建筑装饰,600326,西藏天路,2014/1/1 0:01,
建筑装饰,600477,杭萧钢构,2016/1/12 10:19,
建筑装饰,600491,龙元建设,2015/10/16 0:00,
建筑装饰,600496,精工钢构,2015/11/5 0:00,
建筑装饰,600502,安徽水利,2015/8/17 0:00,
建筑装饰,600512,腾达建设,2014/1/1 0:01,
建筑装饰,600528,中铁二局,2015/8/17 0:00,
建筑装饰,600545,新疆城建,2014/1/1 0:01,
建筑装饰,600610,中毅达,2015/7/1 0:00,
建筑装饰,600681,万鸿集团,2015/11/2 0:00,
建筑装饰,600820,隧道股份,2015/11/5 0:00,
建筑装饰,600853,龙建股份,2014/1/1 0:01,
建筑装饰,600970,中材国际,2015/11/5 0:00,
建筑装饰,600986,科达股份,2015/8/17 0:00,
建筑装饰,601117,中国化学,2014/1/1 0:01,
建筑装饰,601186,中国铁建,2015/11/5 0:00,
建筑装饰,601226,华电重工,2014/11/25 0:00,
建筑装饰,601390,中国中铁,2015/11/5 0:00,
建筑装饰,601618,中国中冶,2015/12/9 16:02,
建筑装饰,601668,中国建筑,2015/11/5 0:00,
建筑装饰,601669,中国电建,2015/11/5 0:00,
建筑装饰,601789,宁波建工,2014/1/1 0:01,
建筑装饰,601800,中国交建,2015/11/5 0:00,
建筑装饰,601886,江河集团,2015/11/5 0:00,
建筑装饰,603017,中衡设计,2015/11/5 0:00,
建筑装饰,603018,设计股份,2015/11/5 0:00,
建筑装饰,603030,全筑股份,2015/11/5 0:00,
建筑装饰,603698,航天工程,2015/1/15 0:01,
建筑装饰,603778,乾景园林,2015/11/5 0:00,
建筑装饰,603828,柯利达,2015/2/15 0:00,
交通运输,000022,深赤湾A,2015/1/19 0:08,
交通运输,000088,盐田港,2015/1/19 0:08,
交通运输,000089,深圳机场,2015/10/26 0:00,
交通运输,000099,中信海直,2015/10/26 0:00,
交通运输,000429,粤高速A,2015/1/19 0:08,
交通运输,000507,珠海港,2015/1/19 0:08,
交通运输,000520,长航凤凰,2016/2/19 0:00,
交通运输,000548,湖南投资,2015/1/19 0:08,
交通运输,000582,北部湾港,2015/10/31 0:00,
交通运输,000828,东莞控股,2015/1/19 0:08,
交通运输,000900,现代投资,2015/1/19 0:08,
交通运输,000905,厦门港务,2015/1/19 0:08,
交通运输,000916,华北高速,2015/1/19 0:08,
交通运输,002040,南京港,2015/1/19 0:08,
交通运输,002183,怡亚通,2015/10/31 0:00,
交通运输,002210,飞马国际,2016/1/25 0:00,
交通运输,002245,澳洋顺昌,2015/10/26 0:00,
交通运输,002320,海峡股份,2015/10/31 0:00,
交通运输,002357,富临运业,2015/11/2 0:00,
交通运输,002492,恒基达鑫,2015/11/3 0:00,
交通运输,002627,宜昌交运,2015/10/31 0:00,
交通运输,002711,欧浦智网,2015/10/26 0:00,
交通运输,002769,普路通,2015/10/23 0:00,
交通运输,300013,新宁物流,2015/10/26 0:00,
交通运输,300240,飞力达,2015/10/31 0:00,
交通运输,300350,华鹏飞,2015/10/26 0:00,
交通运输,600004,白云机场,2015/10/26 0:00,
交通运输,600009,上海机场,2015/10/26 0:00,
交通运输,600012,皖通高速,2015/1/19 0:08,
交通运输,600017,日照港,2015/10/26 0:00,
交通运输,600018,上港集团,2015/10/26 0:00,
交通运输,600020,中原高速,2015/1/19 0:08,
交通运输,600026,中海发展,2015/9/11 18:11,
交通运输,600029,南方航空,2015/10/26 0:00,
交通运输,600033,福建高速,2015/1/19 0:08,
交通运输,600035,楚天高速,2015/8/19 0:00,
交通运输,600057,象屿股份,2015/10/26 0:00,
交通运输,600077,宋都股份,2015/11/2 0:00,
交通运输,600106,重庆路桥,2015/1/19 0:08,
交通运输,600115,东方航空,2015/10/26 0:00,
交通运输,600119,长江投资,2015/10/31 0:00,
交通运输,600125,铁龙物流,2015/10/26 0:00,
交通运输,600153,建发股份,2015/10/26 0:00,
交通运输,600180,瑞茂通,2015/1/19 0:08,
交通运输,600190,锦州港,2015/1/19 0:08,
交通运输,600221,海南航空,2015/10/26 0:00,
交通运输,600242,中昌海运,2015/1/19 0:08,
交通运输,600269,赣粤高速,2015/1/19 0:08,
交通运输,600270,外运发展,2015/10/26 0:00,
交通运输,600279,重庆港九,2015/1/19 0:08,
交通运输,600317,营口港,2015/1/19 0:08,
交通运输,600350,山东高速,2015/9/11 18:11,
交通运输,600368,五洲交通,2015/1/19 0:08,
交通运输,600377,宁沪高速,2015/10/26 0:00,
交通运输,600428,中远航运,2015/10/31 0:00,
交通运输,600548,深高速,2015/1/19 0:08,
交通运输,600561,江西长运,2015/11/2 0:00,
交通运输,600575,皖江物流,2015/1/19 0:08,
交通运输,600611,大众交通,2015/10/26 0:00,
交通运输,600650,锦江投资,2015/10/26 0:00,
交通运输,600662,强生控股,2015/10/26 0:00,
交通运输,600676,交运股份,2015/10/26 0:00,
交通运输,600692,亚通股份,2015/1/19 0:08,
交通运输,600717,天津港,2015/1/19 0:08,
交通运输,600751,天海投资,2015/1/19 0:08,
交通运输,600787,中储股份,2008/6/2 0:00,
交通运输,600794,保税科技,2015/11/2 0:00,
交通运输,600798,宁波海运,2015/1/19 0:08,
交通运输,600834,申通地铁,2015/10/31 0:00,
交通运输,600896,中海海盛,2015/1/19 0:08,
交通运输,600897,厦门空港,2015/10/26 0:00,
交通运输,601000,唐山港,2015/10/31 0:00,
交通运输,601006,大秦铁路,2015/8/26 0:00,
交通运输,601008,连云港,2015/1/19 0:08,
交通运输,601018,宁波港,2015/10/31 0:00,
交通运输,601021,春秋航空,2015/10/26 0:00,
交通运输,601107,四川成渝,2015/1/19 0:08,
交通运输,601111,中国国航,2015/10/26 0:00,
交通运输,601188,龙江交通,2015/1/19 0:08,
交通运输,601333,广深铁路,2015/10/26 0:00,
交通运输,601518,吉林高速,2015/1/19 0:08,
交通运输,601866,中海集运,2015/1/19 0:08,
交通运输,601872,招商轮船,2015/1/19 0:08,
交通运输,601880,大连港,2015/1/19 0:08,
交通运输,601919,中国远洋,2015/10/26 0:00,
交通运输,603066,音飞储存,2016/1/25 0:00,
交通运输,603117,万林股份,2015/6/18 0:00,
交通运输,603128,华贸物流,2015/11/3 0:00,
交通运输,603167,渤海轮渡,2015/7/1 0:00,
交通运输,603223,恒通股份,2016/4/5 13:30,
交通运输,603885,吉祥航空,2015/10/26 0:00,
农林牧渔,000034,深信泰丰,2015/11/6 0:00,
农林牧渔,000048,康达尔,2015/11/3 0:00,
农林牧渔,000592,平潭发展,2015/11/2 16:43,
农林牧渔,000639,西王食品,2015/11/3 0:00,
农林牧渔,000663,永安林业,2015/11/3 0:00,
农林牧渔,000702,正虹科技,2015/11/3 0:00,
农林牧渔,000713,丰乐种业,2015/11/3 0:00,
农林牧渔,000735,罗牛山,2015/11/3 0:00,
农林牧渔,000798,中水渔业,2015/11/3 0:00,
农林牧渔,000876,新希望,2015/11/3 0:00,
农林牧渔,000893,东凌国际,2015/11/3 0:00,
农林牧渔,000911,南宁糖业,2015/11/3 0:00,
农林牧渔,000930,中粮生化,2015/11/3 0:00,
农林牧渔,000972,新中基,2015/11/3 0:00,
农林牧渔,000998,隆平高科,2015/11/3 0:00,
农林牧渔,002041,登海种业,2015/11/3 0:00,
农林牧渔,002069,獐子岛,2015/11/3 0:00,
农林牧渔,002086,东方海洋,2015/12/7 20:40,
农林牧渔,002100,天康生物,2016/2/19 0:00,
农林牧渔,002124,天邦股份,2015/11/3 0:00,
农林牧渔,002157,正邦科技,2015/11/3 0:00,
农林牧渔,002173,千足珍珠,2016/2/19 0:00,
农林牧渔,002220,天宝股份,2011/10/10 0:00,
农林牧渔,002234,民和股份,2015/11/3 0:00,
农林牧渔,002286,保龄宝,2015/11/3 0:00,
农林牧渔,002299,圣农发展,2015/11/3 0:00,
农林牧渔,002311,海大集团,2015/11/3 0:00,
农林牧渔,002321,华英农业,2015/12/14 21:04,
农林牧渔,002385,大北农,2015/11/3 0:00,
农林牧渔,002447,壹桥海参,2015/11/3 0:00,
农林牧渔,002458,益生股份,2015/11/3 0:00,
农林牧渔,002477,雏鹰农牧,2015/11/3 0:00,
农林牧渔,002505,大康牧业,2015/11/3 0:00,
农林牧渔,002548,金新农,2015/11/3 0:00,
农林牧渔,002567,唐人神,2015/11/3 0:00,
农林牧渔,002604,龙力生物,2015/10/26 0:00,
农林牧渔,002679,福建金森,2015/11/3 0:00,
农林牧渔,002688,金河生物,2015/12/15 15:24,
农林牧渔,002696,百洋股份,2015/11/3 0:00,
农林牧渔,002714,牧原股份,2015/11/3 0:00,
农林牧渔,002746,仙坛股份,2015/11/3 0:00,
农林牧渔,002772,众兴菌业,2015/11/3 0:00,
农林牧渔,300021,大禹节水,2015/10/26 0:00,
农林牧渔,300087,荃银高科,2015/11/3 0:00,
农林牧渔,300094,国联水产,2015/11/3 0:00,
农林牧渔,300106,西部牧业,2015/11/3 0:00,
农林牧渔,300119,瑞普生物,2015/11/3 0:00,
农林牧渔,300138,晨光生物,2015/11/3 0:00,
农林牧渔,300143,星河生物,2015/11/3 0:00,
农林牧渔,300149,量子高科,2016/2/19 0:00,
农林牧渔,300175,朗源股份,2015/11/3 0:00,
农林牧渔,300189,神农基因,2015/11/2 0:00,
农林牧渔,300268,万福生科,2015/11/3 0:00,
农林牧渔,300313,天山生物,2015/11/3 0:00,
农林牧渔,300498,温氏股份,2015/11/2 0:00,
农林牧渔,600097,开创国际,2015/11/3 0:00,
农林牧渔,600108,亚盛集团,2015/11/3 0:00,
农林牧渔,600127,金健米业,2015/11/3 0:00,
农林牧渔,600189,吉林森工,2015/11/3 0:00,
农林牧渔,600191,华资实业,2015/11/3 0:00,
农林牧渔,600195,中牧股份,2015/11/3 0:00,
农林牧渔,600201,生物股份,2015/11/3 0:00,
农林牧渔,600226,升华拜克,2015/11/3 0:00,
农林牧渔,600257,大湖股份,2015/11/3 0:00,
农林牧渔,600265,ST景谷,2015/11/3 0:00,
农林牧渔,600298,安琪酵母,2015/11/3 0:00,
农林牧渔,600313,农发种业,2015/11/3 0:00,
农林牧渔,600354,敦煌种业,2015/11/3 0:00,
农林牧渔,600359,新农开发,2015/11/3 0:00,
农林牧渔,600371,万向德农,2015/11/3 0:00,
农林牧渔,600438,通威股份,2015/11/3 0:00,
农林牧渔,600467,好当家,2015/11/3 0:00,
农林牧渔,600506,香梨股份,2015/11/3 0:00,
农林牧渔,600540,新赛股份,2015/11/3 0:00,
农林牧渔,600598,北大荒,2015/11/3 0:00,
农林牧渔,600695,绿庭投资,2015/11/3 0:00,
农林牧渔,600737,中粮屯河,2015/11/3 0:00,
农林牧渔,600962,国投中鲁,2015/11/3 0:00,
农林牧渔,600965,福成五丰,2016/1/26 21:20,
农林牧渔,600975,新五丰,2015/11/3 0:00,
农林牧渔,601118,海南橡胶,2015/11/3 0:00,
农林牧渔,603566,普莱柯,2016/2/22 0:00,
农林牧渔,603609,禾丰牧业,2015/11/3 0:00,
农林牧渔,603718,海利生物,2016/2/5 0:00,
汽车,000017,深中华A,2014/1/1 0:00,
汽车,000025,特力A,2014/1/1 0:00,
汽车,000030,富奥股份,2014/1/1 0:01,
汽车,000338,潍柴动力,2014/1/1 0:01,
汽车,000550,江铃汽车,2014/1/1 0:00,
汽车,000559,万向钱潮,2014/1/1 0:01,
汽车,000572,海马汽车,2014/1/1 0:01,
汽车,000581,威孚高科,2014/1/1 0:00,
汽车,000622,恒立实业,2016/2/19 0:00,
汽车,000625,长安汽车,2014/1/1 0:00,
汽车,000678,襄阳轴承,2014/1/1 0:01,
汽车,000700,模塑科技,2016/2/26 14:57,
汽车,000710,天兴仪表,2014/1/1 0:01,
汽车,000753,漳州发展,2015/7/1 0:00,
汽车,000757,浩物股份,2014/1/1 0:01,
汽车,000760,斯太尔,2014/1/1 0:01,
汽车,000800,一汽轿车,2014/1/1 0:01,
汽车,000868,安凯客车,2014/1/1 0:01,
汽车,000887,中鼎股份,2014/1/1 0:01,
汽车,000903,云内动力,2014/1/1 0:01,
汽车,000913,钱江摩托,2014/1/1 0:01,
汽车,000927,*ST夏利,2014/1/1 0:01,
汽车,000951,中国重汽,2014/1/1 0:01,
汽车,000957,中通客车,2016/2/19 0:00,
汽车,000980,金马股份,2014/1/1 0:01,
汽车,000996,中国中期,2015/11/1 0:00,
汽车,001696,宗申动力,2016/4/8 15:46,
汽车,002048,宁波华翔,2015/8/14 0:00,
汽车,002085,万丰奥威,2015/10/26 0:00,
汽车,002101,广东鸿图,2014/1/1 0:01,
汽车,002105,信隆实业,2016/2/19 0:00,
汽车,002126,银轮股份,2015/10/31 0:00,
汽车,002213,特尔佳,2014/1/1 0:01,
汽车,002265,西仪股份,2014/1/1 0:01,
汽车,002283,天润曲轴,2014/1/1 0:01,
汽车,002284,亚太股份,2016/3/3 10:53,
汽车,002328,新朋股份,2014/1/1 0:01,
汽车,002355,兴民钢圈,2014/1/1 0:01,
汽车,002363,隆基机械,2015/8/14 0:00,
汽车,002406,远东传动,2014/1/1 0:01,
汽车,002434,万里扬,2015/8/4 0:00,
汽车,002448,中原内配,2014/1/1 0:01,
汽车,002454,松芝股份,2014/1/1 0:01,
汽车,002472,双环传动,2015/10/26 0:00,
汽车,002488,金固股份,2014/1/1 0:01,
汽车,002536,西泵股份,2014/1/1 0:01,
汽车,002553,南方轴承,2014/1/1 0:01,
汽车,002590,万安科技,2014/1/1 0:01,
汽车,002592,八菱科技,2014/1/1 0:01,
汽车,002593,日上集团,2014/1/1 0:01,
汽车,002594,比亚迪,2014/1/1 0:01,
汽车,002602,世纪华通,2014/1/1 0:01,
汽车,002607,亚夏汽车,2016/4/11 21:14,
汽车,002625,龙生股份,2014/1/1 0:01,
汽车,002662,京威股份,2015/12/23 17:25,
汽车,002664,信质电机,2015/10/26 0:00,
汽车,002682,龙洲股份,2015/7/1 0:00,
汽车,002684,猛狮科技,2015/10/31 0:00,
汽车,002703,浙江世宝,2014/1/1 0:01,
汽车,002708,光洋股份,2014/1/8 0:01,
汽车,002715,登云股份,2014/1/8 0:01,
汽车,002725,跃岭股份,2014/1/22 0:01,
汽车,002765,蓝黛传动,2015/6/15 0:00,
汽车,300100,双林股份,2015/12/30 14:29,
汽车,300176,鸿特精密,2014/1/1 0:01,
汽车,300237,美晨科技,2014/1/1 0:01,
汽车,300258,精锻科技,2014/1/1 0:01,
汽车,300304,云意电气,2014/1/1 0:01,
汽车,300375,鹏翎股份,2014/1/8 0:01,
汽车,300432,富临精工,2016/2/19 0:00,
汽车,300473,德尔股份,2015/6/15 0:00,
汽车,600006,东风汽车,2014/1/1 0:01,
汽车,600066,宇通客车,2014/1/1 0:01,
汽车,600081,东风科技,2014/1/1 0:01,
汽车,600093,禾嘉股份,2014/1/1 0:01,
汽车,600099,林海股份,2014/1/1 0:01,
汽车,600104,上汽集团,2014/1/1 0:01,
汽车,600148,长春一东,2014/1/1 0:01,
汽车,600166,福田汽车,2014/1/1 0:01,
汽车,600178,东安动力,2014/1/1 0:01,
汽车,600213,亚星客车,2014/1/1 0:01,
汽车,600297,广汇汽车,2015/7/1 0:00,
汽车,600303,曙光股份,2014/1/1 0:01,
汽车,600335,国机汽车,2014/1/1 0:01,
汽车,600418,江淮汽车,2014/1/1 0:01,
汽车,600480,凌云股份,2014/1/1 0:01,
汽车,600482,风帆股份,2014/1/1 0:01,
汽车,600523,贵航股份,2014/1/1 0:01,
汽车,600609,金杯汽车,2014/1/1 0:01,
汽车,600653,申华控股,2014/1/1 0:01,
汽车,600660,福耀玻璃,2014/1/1 0:01,
汽车,600679,上海凤凰,2014/1/1 0:00,
汽车,600686,金龙汽车,2014/1/1 0:01,
汽车,600698,湖南天雁,2014/1/1 0:00,
汽车,600699,均胜电子,2014/1/1 0:01,
汽车,600741,华域汽车,2014/1/1 0:01,
汽车,600742,一汽富维,2014/1/1 0:01,
汽车,600805,悦达投资,2014/1/1 0:01,
汽车,600877,中国嘉陵,2014/1/1 0:01,
汽车,601238,广汽集团,2014/1/1 0:01,
汽车,601258,庞大集团,2014/1/1 0:01,
汽车,601311,骆驼股份,2014/1/1 0:01,
汽车,601633,长城汽车,2015/8/14 0:00,
汽车,601689,拓普集团,2015/3/9 0:00,
汽车,601777,力帆股份,2014/1/1 0:01,
汽车,601799,星宇股份,2016/3/1 20:17,
汽车,601965,中国汽研,2014/1/1 0:01,
汽车,603006,联明股份,2014/6/20 0:00,
汽车,603009,北特科技,2014/6/20 0:00,
汽车,603023,威帝股份,2015/5/25 0:00,
汽车,603085,天成自控,2015/6/18 0:00,
汽车,603158,腾龙股份,2015/3/9 0:00,
汽车,603166,福达股份,2014/10/24 0:00,
汽车,603306,华懋科技,2014/10/10 0:00,
汽车,603377,东方时尚,2016/1/25 0:00,
汽车,603766,隆鑫通用,2016/4/8 15:46,
汽车,603788,宁波高发,2014/12/19 0:00,
汽车,603997,继峰股份,2015/2/15 0:00,
轻工制造,000026,飞亚达A,2016/3/8 13:43,
轻工制造,000488,晨鸣纸业,2015/11/2 0:00,
轻工制造,000576,广东甘化,2015/11/3 0:00,
轻工制造,000587,金叶珠宝,2015/8/26 0:00,
轻工制造,000659,*ST中富,2008/6/2 0:00,
轻工制造,000812,陕西金叶,2008/6/2 0:00,
轻工制造,000815,美利纸业,2015/11/2 0:00,
轻工制造,000820,金城股份,2008/6/2 0:00,
轻工制造,000833,贵糖股份,2010/10/8 0:00,
轻工制造,000910,大亚科技,2015/11/2 0:00,
轻工制造,002012,凯恩股份,2008/6/2 0:00,
轻工制造,002014,永新股份,2015/11/2 0:00,
轻工制造,002067,景兴纸业,2015/11/2 0:00,
轻工制造,002078,太阳纸业,2015/11/2 0:00,
轻工制造,002084,海鸥卫浴,2015/11/2 0:00,
轻工制造,002094,青岛金王,2015/12/3 13:20,
轻工制造,002103,广博股份,2016/2/2 16:59,
轻工制造,002117,东港股份,2015/11/2 0:00,
轻工制造,002120,新海股份,2008/6/2 0:00,
轻工制造,002191,劲嘉股份,2015/11/2 0:00,
轻工制造,002228,合兴包装,2015/11/2 0:00,
轻工制造,002229,鸿博股份,2008/6/2 0:00,
轻工制造,002235,安妮股份,2008/6/2 0:00,
轻工制造,002240,威华股份,2011/10/10 0:00,
轻工制造,002243,通产丽星,2015/11/2 0:00,
轻工制造,002247,帝龙新材,2015/11/2 0:00,
轻工制造,002259,升达林业,2008/6/25 0:00,
轻工制造,002301,齐心集团,2016/2/19 0:00,
轻工制造,002303,美盈森,2015/11/2 0:00,
轻工制造,002345,潮宏基,2015/11/11 11:33,
轻工制造,002348,高乐股份,2011/10/10 0:00,
轻工制造,002374,丽鹏股份,2010/3/1 0:00,
轻工制造,002489,浙江永强,2015/11/2 0:00,
轻工制造,002502,骅威股份,2011/10/10 0:00,
轻工制造,002511,中顺洁柔,2015/11/2 0:00,
轻工制造,002521,齐峰新材,2015/11/2 0:00,
轻工制造,002522,浙江众成,2010/12/1 0:00,
轻工制造,002565,上海绿新,2016/2/29 14:11,
轻工制造,002571,德力股份,2015/10/16 0:00,
轻工制造,002572,索菲亚,2015/11/2 0:00,
轻工制造,002574,明牌珠宝,2011/10/10 0:00,
轻工制造,002575,群兴玩具,2015/11/2 0:00,
轻工制造,002585,双星新材,2015/10/26 0:00,
轻工制造,002599,盛通股份,2011/7/6 0:00,
轻工制造,002605,姚记扑克,2015/11/2 0:00,
轻工制造,002615,哈尔斯,2011/9/2 0:00,
轻工制造,002631,德尔未来,2011/11/2 0:00,
轻工制造,002678,珠江钢琴,2015/11/2 0:00,
轻工制造,002701,奥瑞金,2015/11/2 0:00,
轻工制造,002721,金一文化,2015/11/2 0:00,
轻工制造,002731,萃华珠宝,2014/10/24 0:00,
轻工制造,002735,王子新材,2014/11/25 0:00,
轻工制造,002740,爱迪尔,2015/1/15 0:01,
轻工制造,002751,易尚展示,2015/4/13 0:00,
轻工制造,002752,昇兴股份,2015/4/13 0:00,
轻工制造,002787,华源包装,2016/1/7 0:00,
轻工制造,002790,瑞尔特,2016/3/4 0:00,
轻工制造,300057,万顺股份,2016/2/19 0:00,
轻工制造,300061,康耐特,2011/10/10 0:00,
轻工制造,300089,文化长城,2010/6/7 0:00,
轻工制造,300329,海伦钢琴,2015/11/2 0:00,
轻工制造,300501,海顺新材,2016/2/4 0:00,
轻工制造,600069,银鸽投资,2008/6/2 0:00,
轻工制造,600086,东方金钰,2011/10/10 0:00,
轻工制造,600103,青山纸业,2008/6/2 0:00,
轻工制造,600135,乐凯胶片,2015/10/31 0:00,
轻工制造,600163,中闽能源,2008/6/2 0:00,
轻工制造,600210,紫江企业,2015/11/2 0:00,
轻工制造,600235,民丰特纸,2008/6/2 0:00,
轻工制造,600308,华泰股份,2008/6/2 0:00,
轻工制造,600337,美克家居,2015/11/2 0:00,
轻工制造,600356,恒丰纸业,2008/6/2 0:00,
轻工制造,600433,冠豪高新,2008/6/2 0:00,
轻工制造,600439,瑞贝卡,2015/11/2 0:00,
轻工制造,600462,石岘纸业,2008/6/2 0:00,
轻工制造,600567,山鹰纸业,2008/6/2 0:00,
轻工制造,600599,熊猫金控,2008/6/2 0:00,
轻工制造,600612,老凤祥,2011/10/10 0:00,
轻工制造,600793,ST宜纸,2008/6/2 0:00,
轻工制造,600836,界龙实业,2008/6/2 0:00,
轻工制造,600963,岳阳林纸,2015/12/19 10:49,
轻工制造,600966,博汇纸业,2008/6/2 0:00,
轻工制造,600978,宜华木业,2015/11/2 0:00,
轻工制造,601515,东风股份,2015/11/2 0:00,
轻工制造,601968,宝钢包装,2015/6/15 0:00,
轻工制造,601996,丰林集团,2011/9/20 0:00,
轻工制造,603008,喜临门,2015/11/2 0:00,
轻工制造,603021,山东华鹏,2015/11/2 0:00,
轻工制造,603022,新通联,2015/5/6 0:00,
轻工制造,603268,松发股份,2015/3/9 0:00,
轻工制造,603398,邦宝益智,2015/12/23 0:00,
轻工制造,603600,永艺股份,2015/1/15 0:01,
轻工制造,603818,曲美家居,2015/11/2 0:00,
轻工制造,603838,四通股份,2015/6/18 0:00,
轻工制造,603898,好莱客,2015/11/2 0:00,
