,algo_volatility,algorithm_period_return,alpha,benchmark_period_return,benchmark_volatility,beta,capital_used,ending_cash,ending_exposure,ending_value,excess_return,gross_leverage,information,long_exposure,long_value,longs_count,max_drawdown,max_leverage,net_leverage,orders,period_close,period_label,period_open,pnl,portfolio_value,positions,puyh,returns,sharpe,short_exposure,short_value,shorts_count,sortino,starting_cash,starting_exposure,starting_value,trading_days,transactions,treasury_period_return
2013-07-19 20:00:00,0.0,0.0,-0.025,0.517433416213,0.176745473282,0.0,0.0,100000.0,0.0,0.0,-0.025,0.0,,0,0,0,0,0.0,0.0,"[{'status': 0, 'created': Timestamp('2013-07-19 00:00:00+0000', tz='UTC', offset='C'), 'limit_reached': False, 'stop': None, 'amount': 10, 'stop_reached': False, 'commission': 0, 'reason': None, 'limit': None, 'sid': Equity(24, symbol=u'600000', asset_name=None, exchange=u'', start_date=None, end_date=None, first_traded=None, auto_close_date=None), 'dt': Timestamp('2013-07-19 00:00:00+0000', tz='UTC', offset='C'), 'id': 'ce76f3b7c37e4a1c995669450c06eb1d', 'filled': 0}]",2013-07-19 20:00:00+00:00,2013-07,2013-07-19 13:31:00+00:00,0.0,100000.0,[],<zipline._protocol.SidView object at 0x0000000009612728>,0.0,,0,0,0,0.0,100000.0,0.0,0.0,892,[],0.025
2013-07-22 20:00:00,0.0,0.0,-0.025,0.520518397895,0.176648178107,0.0,0.0,100000.0,0.0,0.0,-0.025,0.0,,0,0,0,0,0.0,0.0,"[{'status': 0, 'created': Timestamp('2013-07-22 00:00:00+0000', tz='UTC', offset='C'), 'limit_reached': False, 'stop': None, 'amount': 10, 'stop_reached': False, 'commission': 0, 'reason': None, 'limit': None, 'sid': Equity(24, symbol=u'600000', asset_name=None, exchange=u'', start_date=None, end_date=None, first_traded=None, auto_close_date=None), 'dt': Timestamp('2013-07-22 00:00:00+0000', tz='UTC', offset='C'), 'id': 'decbe4c4fc5c453c9485c30afa104894', 'filled': 0}]",2013-07-22 20:00:00+00:00,2013-07,2013-07-22 13:31:00+00:00,0.0,100000.0,[],<zipline._protocol.SidView object at 0x0000000009612728>,0.0,,0,0,0,0.0,100000.0,0.0,0.0,893,[],0.025
2013-07-23 20:00:00,0.0,0.0,-0.0253,0.517702494328,0.176553777698,0.0,0.0,100000.0,0.0,0.0,-0.0253,0.0,,0,0,0,0,0.0,0.0,"[{'status': 0, 'created': Timestamp('2013-07-23 00:00:00+0000', tz='UTC', offset='C'), 'limit_reached': False, 'stop': None, 'amount': 10, 'stop_reached': False, 'commission': 0, 'reason': None, 'limit': None, 'sid': Equity(24, symbol=u'600000', asset_name=None, exchange=u'', start_date=None, end_date=None, first_traded=None, auto_close_date=None), 'dt': Timestamp('2013-07-23 00:00:00+0000', tz='UTC', offset='C'), 'id': 'cefe9308a38f496093fd2274c2fe38f8', 'filled': 0}]",2013-07-23 20:00:00+00:00,2013-07,2013-07-23 13:31:00+00:00,0.0,100000.0,[],<zipline._protocol.SidView object at 0x0000000009612728>,0.0,,0,0,0,0.0,100000.0,0.0,0.0,894,[],0.0253
2013-07-24 20:00:00,0.0,0.0,-0.0261,0.511918193244,0.176470032973,0.0,0.0,100000.0,0.0,0.0,-0.0261,0.0,,0,0,0,0,0.0,0.0,"[{'status': 0, 'created': Timestamp('2013-07-24 00:00:00+0000', tz='UTC', offset='C'), 'limit_reached': False, 'stop': None, 'amount': 10, 'stop_reached': False, 'commission': 0, 'reason': None, 'limit': None, 'sid': Equity(24, symbol=u'600000', asset_name=None, exchange=u'', start_date=None, end_date=None, first_traded=None, auto_close_date=None), 'dt': Timestamp('2013-07-24 00:00:00+0000', tz='UTC', offset='C'), 'id': '66be439c12e2454da0990a0efb9f9f0d', 'filled': 0}]",2013-07-24 20:00:00+00:00,2013-07,2013-07-24 13:31:00+00:00,0.0,100000.0,[],<zipline._protocol.SidView object at 0x0000000009612728>,0.0,,0,0,0,0.0,100000.0,0.0,0.0,895,[],0.0261
2013-07-25 20:00:00,0.0,0.0,-0.0261,0.515783370442,0.176374712916,0.0,0.0,100000.0,0.0,0.0,-0.0261,0.0,,0,0,0,0,0.0,0.0,"[{'status': 0, 'created': Timestamp('2013-07-25 00:00:00+0000', tz='UTC', offset='C'), 'limit_reached': False, 'stop': None, 'amount': 10, 'stop_reached': False, 'commission': 0, 'reason': None, 'limit': None, 'sid': Equity(24, symbol=u'600000', asset_name=None, exchange=u'', start_date=None, end_date=None, first_traded=None, auto_close_date=None), 'dt': Timestamp('2013-07-25 00:00:00+0000', tz='UTC', offset='C'), 'id': '5de60e50d39f45bd9f678e917d1a1198', 'filled': 0}]",2013-07-25 20:00:00+00:00,2013-07,2013-07-25 13:31:00+00:00,0.0,100000.0,[],<zipline._protocol.SidView object at 0x0000000009612728>,0.0,,0,0,0,0.0,100000.0,0.0,0.0,896,[],0.0261
2013-07-26 20:00:00,0.0,0.0,-0.0258,0.517038884772,0.176276334805,0.0,0.0,100000.0,0.0,0.0,-0.0258,0.0,,0,0,0,0,0.0,0.0,"[{'status': 0, 'created': Timestamp('2013-07-26 00:00:00+0000', tz='UTC', offset='C'), 'limit_reached': False, 'stop': None, 'amount': 10, 'stop_reached': False, 'commission': 0, 'reason': None, 'limit': None, 'sid': Equity(24, symbol=u'600000', asset_name=None, exchange=u'', start_date=None, end_date=None, first_traded=None, auto_close_date=None), 'dt': Timestamp('2013-07-26 00:00:00+0000', tz='UTC', offset='C'), 'id': '55b9270e78184c369df727133f0dbb71', 'filled': 0}]",2013-07-26 20:00:00+00:00,2013-07,2013-07-26 13:31:00+00:00,0.0,100000.0,[],<zipline._protocol.SidView object at 0x0000000009612728>,0.0,,0,0,0,0.0,100000.0,0.0,0.0,897,[],0.0258
2013-07-29 20:00:00,0.0,0.0,-0.0261,0.511371170544,0.176192518119,0.0,0.0,100000.0,0.0,0.0,-0.0261,0.0,,0,0,0,0,0.0,0.0,"[{'status': 0, 'created': Timestamp('2013-07-29 00:00:00+0000', tz='UTC', offset='C'), 'limit_reached': False, 'stop': None, 'amount': 10, 'stop_reached': False, 'commission': 0, 'reason': None, 'limit': None, 'sid': Equity(24, symbol=u'600000', asset_name=None, exchange=u'', start_date=None, end_date=None, first_traded=None, auto_close_date=None), 'dt': Timestamp('2013-07-29 00:00:00+0000', tz='UTC', offset='C'), 'id': '91cfbad741f44f95a4c258c14583a18a', 'filled': 0}]",2013-07-29 20:00:00+00:00,2013-07,2013-07-29 13:31:00+00:00,0.0,100000.0,[],<zipline._protocol.SidView object at 0x0000000009612728>,0.0,,0,0,0,0.0,100000.0,0.0,0.0,898,[],0.0261
2013-07-30 20:00:00,0.0,0.0,-0.0263,0.511936146791,0.176094405466,0.0,0.0,100000.0,0.0,0.0,-0.0263,0.0,,0,0,0,0,0.0,0.0,"[{'status': 0, 'created': Timestamp('2013-07-30 00:00:00+0000', tz='UTC', offset='C'), 'limit_reached': False, 'stop': None, 'amount': 10, 'stop_reached': False, 'commission': 0, 'reason': None, 'limit': None, 'sid': Equity(24, symbol=u'600000', asset_name=None, exchange=u'', start_date=None, end_date=None, first_traded=None, auto_close_date=None), 'dt': Timestamp('2013-07-30 00:00:00+0000', tz='UTC', offset='C'), 'id': 'b921ed4bacd94246813e832fa3d4c2e0', 'filled': 0}]",2013-07-30 20:00:00+00:00,2013-07,2013-07-30 13:31:00+00:00,0.0,100000.0,[],<zipline._protocol.SidView object at 0x0000000009612728>,0.0,,0,0,0,0.0,100000.0,0.0,0.0,899,[],0.0263
2013-07-31 20:00:00,0.0,0.0,-0.026,0.511729904297,0.175996783545,0.0,0.0,100000.0,0.0,0.0,-0.026,0.0,,0,0,0,0,0.0,0.0,"[{'status': 0, 'created': Timestamp('2013-07-31 00:00:00+0000', tz='UTC', offset='C'), 'limit_reached': False, 'stop': None, 'amount': 10, 'stop_reached': False, 'commission': 0, 'reason': None, 'limit': None, 'sid': Equity(24, symbol=u'600000', asset_name=None, exchange=u'', start_date=None, end_date=None, first_traded=None, auto_close_date=None), 'dt': Timestamp('2013-07-31 00:00:00+0000', tz='UTC', offset='C'), 'id': 'dc80021ebd1644139b17f4590284638e', 'filled': 0}]",2013-07-31 20:00:00+00:00,2013-07,2013-07-31 13:31:00+00:00,0.0,100000.0,[],<zipline._protocol.SidView object at 0x0000000009612728>,0.0,,0,0,0,0.0,100000.0,0.0,0.0,900,[],0.026
2013-08-01 20:00:00,0.0,0.0,-0.0274,0.530687859149,0.176013803954,0.0,0.0,100000.0,0.0,0.0,-0.0274,0.0,,0,0,0,0,0.0,0.0,"[{'status': 0, 'created': Timestamp('2013-08-01 00:00:00+0000', tz='UTC', offset='C'), 'limit_reached': False, 'stop': None, 'amount': 10, 'stop_reached': False, 'commission': 0, 'reason': None, 'limit': None, 'sid': Equity(24, symbol=u'600000', asset_name=None, exchange=u'', start_date=None, end_date=None, first_traded=None, auto_close_date=None), 'dt': Timestamp('2013-08-01 00:00:00+0000', tz='UTC', offset='C'), 'id': '1fcd3b61ac294ad191e02ff6b906c954', 'filled': 0}]",2013-08-01 20:00:00+00:00,2013-08,2013-08-01 13:31:00+00:00,0.0,100000.0,[],<zipline._protocol.SidView object at 0x0000000009612728>,0.0,,0,0,0,0.0,100000.0,0.0,0.0,901,[],0.0274
2013-08-02 20:00:00,0.0,0.0,-0.0263,0.533198888707,0.175917071762,0.0,0.0,100000.0,0.0,0.0,-0.0263,0.0,,0,0,0,0,0.0,0.0,"[{'status': 0, 'created': Timestamp('2013-08-02 00:00:00+0000', tz='UTC', offset='C'), 'limit_reached': False, 'stop': None, 'amount': 10, 'stop_reached': False, 'commission': 0, 'reason': None, 'limit': None, 'sid': Equity(24, symbol=u'600000', asset_name=None, exchange=u'', start_date=None, end_date=None, first_traded=None, auto_close_date=None), 'dt': Timestamp('2013-08-02 00:00:00+0000', tz='UTC', offset='C'), 'id': '319f93fdfbc54467ad4487edd08b9bd0', 'filled': 0}]",2013-08-02 20:00:00+00:00,2013-08,2013-08-02 13:31:00+00:00,0.0,100000.0,[],<zipline._protocol.SidView object at 0x0000000009612728>,0.0,,0,0,0,0.0,100000.0,0.0,0.0,902,[],0.0263
2013-08-05 20:00:00,0.0,0.0,-0.0267,0.530930007841,0.175822752714,0.0,0.0,100000.0,0.0,0.0,-0.0267,0.0,,0,0,0,0,0.0,0.0,"[{'status': 0, 'created': Timestamp('2013-08-05 00:00:00+0000', tz='UTC', offset='C'), 'limit_reached': False, 'stop': None, 'amount': 10, 'stop_reached': False, 'commission': 0, 'reason': None, 'limit': None, 'sid': Equity(24, symbol=u'600000', asset_name=None, exchange=u'', start_date=None, end_date=None, first_traded=None, auto_close_date=None), 'dt': Timestamp('2013-08-05 00:00:00+0000', tz='UTC', offset='C'), 'id': 'c5b944872ac54367bc4531ea2ecb661e', 'filled': 0}]",2013-08-05 20:00:00+00:00,2013-08,2013-08-05 13:31:00+00:00,0.0,100000.0,[],<zipline._protocol.SidView object at 0x0000000009612728>,0.0,,0,0,0,0.0,100000.0,0.0,0.0,903,[],0.0267
2013-08-06 20:00:00,0.0,0.0,-0.0267,0.522168443667,0.175756412977,0.0,0.0,100000.0,0.0,0.0,-0.0267,0.0,,0,0,0,0,0.0,0.0,"[{'status': 0, 'created': Timestamp('2013-08-06 00:00:00+0000', tz='UTC', offset='C'), 'limit_reached': False, 'stop': None, 'amount': 10, 'stop_reached': False, 'commission': 0, 'reason': None, 'limit': None, 'sid': Equity(24, symbol=u'600000', asset_name=None, exchange=u'', start_date=None, end_date=None, first_traded=None, auto_close_date=None), 'dt': Timestamp('2013-08-06 00:00:00+0000', tz='UTC', offset='C'), 'id': 'e65ea1d0b0894416820e0d7cf91e7adf', 'filled': 0}]",2013-08-06 20:00:00+00:00,2013-08,2013-08-06 13:31:00+00:00,0.0,100000.0,[],<zipline._protocol.SidView object at 0x0000000009612728>,0.0,,0,0,0,0.0,100000.0,0.0,0.0,904,[],0.0267
2013-08-07 20:00:00,0.0,0.0,-0.0261,0.516375276113,0.175674049785,0.0,0.0,100000.0,0.0,0.0,-0.0261,0.0,,0,0,0,0,0.0,0.0,"[{'status': 0, 'created': Timestamp('2013-08-07 00:00:00+0000', tz='UTC', offset='C'), 'limit_reached': False, 'stop': None, 'amount': 10, 'stop_reached': False, 'commission': 0, 'reason': None, 'limit': None, 'sid': Equity(24, symbol=u'600000', asset_name=None, exchange=u'', start_date=None, end_date=None, first_traded=None, auto_close_date=None), 'dt': Timestamp('2013-08-07 00:00:00+0000', tz='UTC', offset='C'), 'id': 'b3e1ad4054e14b46978125594ac5a68e', 'filled': 0}]",2013-08-07 20:00:00+00:00,2013-08,2013-08-07 13:31:00+00:00,0.0,100000.0,[],<zipline._protocol.SidView object at 0x0000000009612728>,0.0,,0,0,0,0.0,100000.0,0.0,0.0,905,[],0.0261
2013-08-08 20:00:00,0.0,0.0,-0.0258,0.522267076078,0.175585928905,0.0,0.0,100000.0,0.0,0.0,-0.0258,0.0,,0,0,0,0,0.0,0.0,"[{'status': 0, 'created': Timestamp('2013-08-08 00:00:00+0000', tz='UTC', offset='C'), 'limit_reached': False, 'stop': None, 'amount': 10, 'stop_reached': False, 'commission': 0, 'reason': None, 'limit': None, 'sid': Equity(24, symbol=u'600000', asset_name=None, exchange=u'', start_date=None, end_date=None, first_traded=None, auto_close_date=None), 'dt': Timestamp('2013-08-08 00:00:00+0000', tz='UTC', offset='C'), 'id': 'a9a7d36d6e6d472a9de53d0b1749b124', 'filled': 0}]",2013-08-08 20:00:00+00:00,2013-08,2013-08-08 13:31:00+00:00,0.0,100000.0,[],<zipline._protocol.SidView object at 0x0000000009612728>,0.0,,0,0,0,0.0,100000.0,0.0,0.0,906,[],0.0258
2013-08-09 20:00:00,0.0,0.0,-0.0257,0.516832643175,0.175502275346,0.0,0.0,100000.0,0.0,0.0,-0.0257,0.0,,0,0,0,0,0.0,0.0,"[{'status': 0, 'created': Timestamp('2013-08-09 00:00:00+0000', tz='UTC', offset='C'), 'limit_reached': False, 'stop': None, 'amount': 10, 'stop_reached': False, 'commission': 0, 'reason': None, 'limit': None, 'sid': Equity(24, symbol=u'600000', asset_name=None, exchange=u'', start_date=None, end_date=None, first_traded=None, auto_close_date=None), 'dt': Timestamp('2013-08-09 00:00:00+0000', tz='UTC', offset='C'), 'id': '7442e191bbae40c3bd241f4023335f81', 'filled': 0}]",2013-08-09 20:00:00+00:00,2013-08,2013-08-09 13:31:00+00:00,0.0,100000.0,[],<zipline._protocol.SidView object at 0x0000000009612728>,0.0,,0,0,0,0.0,100000.0,0.0,0.0,907,[],0.0257
2013-08-12 20:00:00,0.0,0.0,-0.0261,0.515083855585,0.175407715679,0.0,0.0,100000.0,0.0,0.0,-0.0261,0.0,,0,0,0,0,0.0,0.0,"[{'status': 0, 'created': Timestamp('2013-08-12 00:00:00+0000', tz='UTC', offset='C'), 'limit_reached': False, 'stop': None, 'amount': 10, 'stop_reached': False, 'commission': 0, 'reason': None, 'limit': None, 'sid': Equity(24, symbol=u'600000', asset_name=None, exchange=u'', start_date=None, end_date=None, first_traded=None, auto_close_date=None), 'dt': Timestamp('2013-08-12 00:00:00+0000', tz='UTC', offset='C'), 'id': '85eb0796e8514be58f168a679ceb29ba', 'filled': 0}]",2013-08-12 20:00:00+00:00,2013-08,2013-08-12 13:31:00+00:00,0.0,100000.0,[],<zipline._protocol.SidView object at 0x0000000009612728>,0.0,,0,0,0,0.0,100000.0,0.0,0.0,908,[],0.0261
2013-08-13 20:00:00,0.0,0.0,-0.0271,0.519289812989,0.17531512748,0.0,0.0,100000.0,0.0,0.0,-0.0271,0.0,,0,0,0,0,0.0,0.0,"[{'status': 0, 'created': Timestamp('2013-08-13 00:00:00+0000', tz='UTC', offset='C'), 'limit_reached': False, 'stop': None, 'amount': 10, 'stop_reached': False, 'commission': 0, 'reason': None, 'limit': None, 'sid': Equity(24, symbol=u'600000', asset_name=None, exchange=u'', start_date=None, end_date=None, first_traded=None, auto_close_date=None), 'dt': Timestamp('2013-08-13 00:00:00+0000', tz='UTC', offset='C'), 'id': 'b73c5358fde84a0cab4c02a8956feb84', 'filled': 0}]",2013-08-13 20:00:00+00:00,2013-08,2013-08-13 13:31:00+00:00,0.0,100000.0,[],<zipline._protocol.SidView object at 0x0000000009612728>,0.0,,0,0,0,0.0,100000.0,0.0,0.0,909,[],0.0271
2013-08-14 20:00:00,0.0,0.0,-0.0271,0.511425030289,0.175244321578,0.0,0.0,100000.0,0.0,0.0,-0.0271,0.0,,0,0,0,0,0.0,0.0,"[{'status': 0, 'created': Timestamp('2013-08-14 00:00:00+0000', tz='UTC', offset='C'), 'limit_reached': False, 'stop': None, 'amount': 10, 'stop_reached': False, 'commission': 0, 'reason': None, 'limit': None, 'sid': Equity(24, symbol=u'600000', asset_name=None, exchange=u'', start_date=None, end_date=None, first_traded=None, auto_close_date=None), 'dt': Timestamp('2013-08-14 00:00:00+0000', tz='UTC', offset='C'), 'id': '1eb30cd6dd6e4294906a3f7154420824', 'filled': 0}]",2013-08-14 20:00:00+00:00,2013-08,2013-08-14 13:31:00+00:00,0.0,100000.0,[],<zipline._protocol.SidView object at 0x0000000009612728>,0.0,,0,0,0,0.0,100000.0,0.0,0.0,910,[],0.0271
2013-08-15 20:00:00,0.0,0.0,-0.0277,0.48983945992,0.175320812936,0.0,0.0,100000.0,0.0,0.0,-0.0277,0.0,,0,0,0,0,0.0,0.0,"[{'status': 0, 'created': Timestamp('2013-08-15 00:00:00+0000', tz='UTC', offset='C'), 'limit_reached': False, 'stop': None, 'amount': 10, 'stop_reached': False, 'commission': 0, 'reason': None, 'limit': None, 'sid': Equity(24, symbol=u'600000', asset_name=None, exchange=u'', start_date=None, end_date=None, first_traded=None, auto_close_date=None), 'dt': Timestamp('2013-08-15 00:00:00+0000', tz='UTC', offset='C'), 'id': 'ccb3850b02d94a7ca9e02c2237dfa94f', 'filled': 0}]",2013-08-15 20:00:00+00:00,2013-08,2013-08-15 13:31:00+00:00,0.0,100000.0,[],<zipline._protocol.SidView object at 0x0000000009612728>,0.0,,0,0,0,0.0,100000.0,0.0,0.0,911,[],0.0277
2013-08-16 20:00:00,0.0,0.0,-0.0284,0.48491614352,0.175235967449,0.0,0.0,100000.0,0.0,0.0,-0.0284,0.0,,0,0,0,0,0.0,0.0,"[{'status': 0, 'created': Timestamp('2013-08-16 00:00:00+0000', tz='UTC', offset='C'), 'limit_reached': False, 'stop': None, 'amount': 10, 'stop_reached': False, 'commission': 0, 'reason': None, 'limit': None, 'sid': Equity(24, symbol=u'600000', asset_name=None, exchange=u'', start_date=None, end_date=None, first_traded=None, auto_close_date=None), 'dt': Timestamp('2013-08-16 00:00:00+0000', tz='UTC', offset='C'), 'id': '5a0337c3ba2b46f5bc15c2359fec0e60', 'filled': 0}]",2013-08-16 20:00:00+00:00,2013-08,2013-08-16 13:31:00+00:00,0.0,100000.0,[],<zipline._protocol.SidView object at 0x0000000009612728>,0.0,,0,0,0,0.0,100000.0,0.0,0.0,912,[],0.0284
2013-08-19 20:00:00,0.0,0.0,-0.0288,0.47615468965,0.175172090207,0.0,0.0,100000.0,0.0,0.0,-0.0288,0.0,,0,0,0,0,0.0,0.0,"[{'status': 0, 'created': Timestamp('2013-08-19 00:00:00+0000', tz='UTC', offset='C'), 'limit_reached': False, 'stop': None, 'amount': 10, 'stop_reached': False, 'commission': 0, 'reason': None, 'limit': None, 'sid': Equity(24, symbol=u'600000', asset_name=None, exchange=u'', start_date=None, end_date=None, first_traded=None, auto_close_date=None), 'dt': Timestamp('2013-08-19 00:00:00+0000', tz='UTC', offset='C'), 'id': 'ce9851fb4ef8436bae717d1d172b0a21', 'filled': 0}]",2013-08-19 20:00:00+00:00,2013-08,2013-08-19 13:31:00+00:00,0.0,100000.0,[],<zipline._protocol.SidView object at 0x0000000009612728>,0.0,,0,0,0,0.0,100000.0,0.0,0.0,913,[],0.0288
2013-08-20 20:00:00,0.0,0.0,-0.0282,0.481795365047,0.175084881791,0.0,0.0,100000.0,0.0,0.0,-0.0282,0.0,,0,0,0,0,0.0,0.0,"[{'status': 0, 'created': Timestamp('2013-08-20 00:00:00+0000', tz='UTC', offset='C'), 'limit_reached': False, 'stop': None, 'amount': 10, 'stop_reached': False, 'commission': 0, 'reason': None, 'limit': None, 'sid': Equity(24, symbol=u'600000', asset_name=None, exchange=u'', start_date=None, end_date=None, first_traded=None, auto_close_date=None), 'dt': Timestamp('2013-08-20 00:00:00+0000', tz='UTC', offset='C'), 'id': 'fcc290d134ca44239d237c60ef7b642e', 'filled': 0}]",2013-08-20 20:00:00+00:00,2013-08,2013-08-20 13:31:00+00:00,0.0,100000.0,[],<zipline._protocol.SidView object at 0x0000000009612728>,0.0,,0,0,0,0.0,100000.0,0.0,0.0,914,[],0.0282
2013-08-21 20:00:00,0.0,0.0,-0.0287,0.473231176001,0.175020018576,0.0,0.0,100000.0,0.0,0.0,-0.0287,0.0,,0,0,0,0,0.0,0.0,"[{'status': 0, 'created': Timestamp('2013-08-21 00:00:00+0000', tz='UTC', offset='C'), 'limit_reached': False, 'stop': None, 'amount': 10, 'stop_reached': False, 'commission': 0, 'reason': None, 'limit': None, 'sid': Equity(24, symbol=u'600000', asset_name=None, exchange=u'', start_date=None, end_date=None, first_traded=None, auto_close_date=None), 'dt': Timestamp('2013-08-21 00:00:00+0000', tz='UTC', offset='C'), 'id': 'c3df91d097c64c5aaed472d618299a2c', 'filled': 0}]",2013-08-21 20:00:00+00:00,2013-08,2013-08-21 13:31:00+00:00,0.0,100000.0,[],<zipline._protocol.SidView object at 0x0000000009612728>,0.0,,0,0,0,0.0,100000.0,0.0,0.0,915,[],0.0287
2013-08-22 20:00:00,0.0,0.0,-0.029,0.485929510056,0.174976385241,0.0,0.0,100000.0,0.0,0.0,-0.029,0.0,,0,0,0,0,0.0,0.0,"[{'status': 0, 'created': Timestamp('2013-08-22 00:00:00+0000', tz='UTC', offset='C'), 'limit_reached': False, 'stop': None, 'amount': 10, 'stop_reached': False, 'commission': 0, 'reason': None, 'limit': None, 'sid': Equity(24, symbol=u'600000', asset_name=None, exchange=u'', start_date=None, end_date=None, first_traded=None, auto_close_date=None), 'dt': Timestamp('2013-08-22 00:00:00+0000', tz='UTC', offset='C'), 'id': '63be1f5e95df4023abe43a9acab11aa8', 'filled': 0}]",2013-08-22 20:00:00+00:00,2013-08,2013-08-22 13:31:00+00:00,0.0,100000.0,[],<zipline._protocol.SidView object at 0x0000000009612728>,0.0,,0,0,0,0.0,100000.0,0.0,0.0,916,[],0.029
2013-08-23 20:00:00,0.0,0.0,-0.0282,0.491794490004,0.174890219808,0.0,0.0,100000.0,0.0,0.0,-0.0282,0.0,,0,0,0,0,0.0,0.0,"[{'status': 0, 'created': Timestamp('2013-08-23 00:00:00+0000', tz='UTC', offset='C'), 'limit_reached': False, 'stop': None, 'amount': 10, 'stop_reached': False, 'commission': 0, 'reason': None, 'limit': None, 'sid': Equity(24, symbol=u'600000', asset_name=None, exchange=u'', start_date=None, end_date=None, first_traded=None, auto_close_date=None), 'dt': Timestamp('2013-08-23 00:00:00+0000', tz='UTC', offset='C'), 'id': '2b43a436a1c74e598a7948e84dad4124', 'filled': 0}]",2013-08-23 20:00:00+00:00,2013-08,2013-08-23 13:31:00+00:00,0.0,100000.0,[],<zipline._protocol.SidView object at 0x0000000009612728>,0.0,,0,0,0,0.0,100000.0,0.0,0.0,917,[],0.0282
2013-08-26 20:00:00,0.0,0.0,-0.0279,0.485768150533,0.174810994574,0.0,0.0,100000.0,0.0,0.0,-0.0279,0.0,,0,0,0,0,0.0,0.0,"[{'status': 0, 'created': Timestamp('2013-08-26 00:00:00+0000', tz='UTC', offset='C'), 'limit_reached': False, 'stop': None, 'amount': 10, 'stop_reached': False, 'commission': 0, 'reason': None, 'limit': None, 'sid': Equity(24, symbol=u'600000', asset_name=None, exchange=u'', start_date=None, end_date=None, first_traded=None, auto_close_date=None), 'dt': Timestamp('2013-08-26 00:00:00+0000', tz='UTC', offset='C'), 'id': '8c5549852e824f59ac20361a7fb8042f', 'filled': 0}]",2013-08-26 20:00:00+00:00,2013-08,2013-08-26 13:31:00+00:00,0.0,100000.0,[],<zipline._protocol.SidView object at 0x0000000009612728>,0.0,,0,0,0,0.0,100000.0,0.0,0.0,918,[],0.0279
2013-08-27 20:00:00,0.0,0.0,-0.0272,0.462182777413,0.174925825379,0.0,0.0,100000.0,0.0,0.0,-0.0272,0.0,,0,0,0,0,0.0,0.0,"[{'status': 0, 'created': Timestamp('2013-08-27 00:00:00+0000', tz='UTC', offset='C'), 'limit_reached': False, 'stop': None, 'amount': 10, 'stop_reached': False, 'commission': 0, 'reason': None, 'limit': None, 'sid': Equity(24, symbol=u'600000', asset_name=None, exchange=u'', start_date=None, end_date=None, first_traded=None, auto_close_date=None), 'dt': Timestamp('2013-08-27 00:00:00+0000', tz='UTC', offset='C'), 'id': 'c984ad2d82eb4bc0b363a902bc67fdda', 'filled': 0}]",2013-08-27 20:00:00+00:00,2013-08,2013-08-27 13:31:00+00:00,0.0,100000.0,[],<zipline._protocol.SidView object at 0x0000000009612728>,0.0,,0,0,0,0.0,100000.0,0.0,0.0,919,[],0.0272
2013-08-28 20:00:00,0.0,0.0,-0.0278,0.466200337359,0.174834676097,0.0,0.0,100000.0,0.0,0.0,-0.0278,0.0,,0,0,0,0,0.0,0.0,"[{'status': 0, 'created': Timestamp('2013-08-28 00:00:00+0000', tz='UTC', offset='C'), 'limit_reached': False, 'stop': None, 'amount': 10, 'stop_reached': False, 'commission': 0, 'reason': None, 'limit': None, 'sid': Equity(24, symbol=u'600000', asset_name=None, exchange=u'', start_date=None, end_date=None, first_traded=None, auto_close_date=None), 'dt': Timestamp('2013-08-28 00:00:00+0000', tz='UTC', offset='C'), 'id': 'a24d972b3c6c4261b64afa331bac7b51', 'filled': 0}]",2013-08-28 20:00:00+00:00,2013-08,2013-08-28 13:31:00+00:00,0.0,100000.0,[],<zipline._protocol.SidView object at 0x0000000009612728>,0.0,,0,0,0,0.0,100000.0,0.0,0.0,920,[],0.0278
2013-08-29 20:00:00,0.0,0.0,-0.0275,0.469079077445,0.174741361714,0.0,0.0,100000.0,0.0,0.0,-0.0275,0.0,,0,0,0,0,0.0,0.0,"[{'status': 0, 'created': Timestamp('2013-08-29 00:00:00+0000', tz='UTC', offset='C'), 'limit_reached': False, 'stop': None, 'amount': 10, 'stop_reached': False, 'commission': 0, 'reason': None, 'limit': None, 'sid': Equity(24, symbol=u'600000', asset_name=None, exchange=u'', start_date=None, end_date=None, first_traded=None, auto_close_date=None), 'dt': Timestamp('2013-08-29 00:00:00+0000', tz='UTC', offset='C'), 'id': 'c066253ef6684c9993a8eaed216daa46', 'filled': 0}]",2013-08-29 20:00:00+00:00,2013-08,2013-08-29 13:31:00+00:00,0.0,100000.0,[],<zipline._protocol.SidView object at 0x0000000009612728>,0.0,,0,0,0,0.0,100000.0,0.0,0.0,921,[],0.0275
